,date,state,fips,cumulative_cases,cumulative_deaths,year,month,year_month,deaths,cases,7day_avg_deaths,7day_avg_cases
6354,2020-05-19,Hawaii,15,631,17,2020,5,2020-05,0,1,0.0,1.0
6355,2020-05-20,Hawaii,15,633,17,2020,5,2020-05,0,2,0.0,0.8571428571428571
6356,2020-05-21,Hawaii,15,637,17,2020,5,2020-05,0,4,0.0,1.4285714285714286
6357,2020-05-22,Hawaii,15,632,17,2020,5,2020-05,0,0,0.0,1.2857142857142858
6358,2020-05-23,Hawaii,15,633,17,2020,5,2020-05,0,1,0.0,1.2857142857142858
6359,2020-05-24,Hawaii,15,633,17,2020,5,2020-05,0,0,0.0,1.1428571428571428
6360,2020-05-25,Hawaii,15,633,17,2020,5,2020-05,0,0,0.0,1.1428571428571428
6361,2020-05-26,Hawaii,15,633,17,2020,5,2020-05,0,0,0.0,1.0
6362,2020-05-27,Hawaii,15,634,17,2020,5,2020-05,0,1,0.0,0.8571428571428571
6363,2020-05-28,Hawaii,15,637,17,2020,5,2020-05,0,3,0.0,0.7142857142857143
6364,2020-05-29,Hawaii,15,639,17,2020,5,2020-05,0,2,0.0,1.0
6365,2020-05-30,Hawaii,15,641,17,2020,5,2020-05,0,2,0.0,1.1428571428571428
6366,2020-05-31,Hawaii,15,642,17,2020,5,2020-05,0,1,0.0,1.2857142857142858
6367,2020-06-01,Hawaii,15,642,17,2020,6,2020-06,0,0,0.0,1.2857142857142858
6368,2020-06-02,Hawaii,15,643,17,2020,6,2020-06,0,1,0.0,1.4285714285714286
6369,2020-06-03,Hawaii,15,643,17,2020,6,2020-06,0,0,0.0,1.2857142857142858
6370,2020-06-04,Hawaii,15,644,17,2020,6,2020-06,0,1,0.0,1.0
6371,2020-06-05,Hawaii,15,653,17,2020,6,2020-06,0,9,0.0,2.0
6372,2020-06-06,Hawaii,15,661,17,2020,6,2020-06,0,8,0.0,2.857142857142857
6373,2020-06-07,Hawaii,15,663,17,2020,6,2020-06,0,2,0.0,3.0
6374,2020-06-08,Hawaii,15,664,17,2020,6,2020-06,0,1,0.0,3.142857142857143
6375,2020-06-09,Hawaii,15,670,17,2020,6,2020-06,0,6,0.0,3.857142857142857
6376,2020-06-10,Hawaii,15,673,17,2020,6,2020-06,0,3,0.0,4.285714285714286
6377,2020-06-11,Hawaii,15,680,17,2020,6,2020-06,0,7,0.0,5.142857142857143
6378,2020-06-12,Hawaii,15,694,17,2020,6,2020-06,0,14,0.0,5.857142857142857
6379,2020-06-13,Hawaii,15,711,17,2020,6,2020-06,0,17,0.0,7.142857142857143
6380,2020-06-14,Hawaii,15,716,17,2020,6,2020-06,0,5,0.0,7.571428571428571
6381,2020-06-15,Hawaii,15,724,17,2020,6,2020-06,0,8,0.0,8.571428571428571
6382,2020-06-16,Hawaii,15,728,17,2020,6,2020-06,0,4,0.0,8.285714285714286
6383,2020-06-17,Hawaii,15,732,17,2020,6,2020-06,0,4,0.0,8.428571428571429
6384,2020-06-18,Hawaii,15,750,17,2020,6,2020-06,0,18,0.0,10.0
6385,2020-06-19,Hawaii,15,777,17,2020,6,2020-06,0,27,0.0,11.857142857142858
6386,2020-06-20,Hawaii,15,791,17,2020,6,2020-06,0,14,0.0,11.428571428571429
6387,2020-06-21,Hawaii,15,802,17,2020,6,2020-06,0,11,0.0,12.285714285714286
6388,2020-06-22,Hawaii,15,804,17,2020,6,2020-06,0,2,0.0,11.428571428571429
6389,2020-06-23,Hawaii,15,807,17,2020,6,2020-06,0,3,0.0,11.285714285714286
6390,2020-06-24,Hawaii,15,821,17,2020,6,2020-06,0,14,0.0,12.714285714285714
6391,2020-06-25,Hawaii,15,836,17,2020,6,2020-06,0,15,0.0,12.285714285714286
6392,2020-06-26,Hawaii,15,850,17,2020,6,2020-06,0,14,0.0,10.428571428571429
6393,2020-06-27,Hawaii,15,856,18,2020,6,2020-06,1,6,0.14285714285714285,9.285714285714286
6394,2020-06-28,Hawaii,15,883,18,2020,6,2020-06,0,27,0.14285714285714285,11.571428571428571
6395,2020-06-29,Hawaii,15,884,18,2020,6,2020-06,0,1,0.14285714285714285,11.428571428571429
6396,2020-06-30,Hawaii,15,901,18,2020,6,2020-06,0,17,0.14285714285714285,13.428571428571429
6397,2020-07-01,Hawaii,15,909,18,2020,7,2020-07,0,8,0.14285714285714285,12.571428571428571
6398,2020-07-02,Hawaii,15,929,18,2020,7,2020-07,0,20,0.14285714285714285,13.285714285714286
6399,2020-07-03,Hawaii,15,957,19,2020,7,2020-07,1,28,0.2857142857142857,15.285714285714286
6400,2020-07-04,Hawaii,15,981,19,2020,7,2020-07,0,24,0.14285714285714285,17.857142857142858
6401,2020-07-05,Hawaii,15,1005,19,2020,7,2020-07,0,24,0.14285714285714285,17.428571428571427
6402,2020-07-06,Hawaii,15,1012,19,2020,7,2020-07,0,7,0.14285714285714285,18.285714285714285
6403,2020-07-07,Hawaii,15,1053,19,2020,7,2020-07,0,41,0.14285714285714285,21.714285714285715
6404,2020-07-08,Hawaii,15,1076,19,2020,7,2020-07,0,23,0.14285714285714285,23.857142857142858
6405,2020-07-09,Hawaii,15,1112,19,2020,7,2020-07,0,36,0.14285714285714285,26.142857142857142
6406,2020-07-10,Hawaii,15,1139,19,2020,7,2020-07,0,27,0.0,26.0
6407,2020-07-11,Hawaii,15,1181,19,2020,7,2020-07,0,42,0.0,28.571428571428573
6408,2020-07-12,Hawaii,15,1201,19,2020,7,2020-07,0,20,0.0,28.0
6409,2020-07-13,Hawaii,15,1222,21,2020,7,2020-07,2,21,0.2857142857142857,30.0
6410,2020-07-14,Hawaii,15,1243,21,2020,7,2020-07,0,21,0.2857142857142857,27.142857142857142
6411,2020-07-15,Hawaii,15,1271,21,2020,7,2020-07,0,28,0.2857142857142857,27.857142857142858
6412,2020-07-16,Hawaii,15,1290,21,2020,7,2020-07,0,19,0.2857142857142857,25.428571428571427
6413,2020-07-17,Hawaii,15,1312,22,2020,7,2020-07,1,22,0.42857142857142855,24.714285714285715
6414,2020-07-18,Hawaii,15,1332,23,2020,7,2020-07,1,20,0.5714285714285714,21.571428571428573
6415,2020-07-19,Hawaii,15,1359,23,2020,7,2020-07,0,27,0.5714285714285714,22.571428571428573
6416,2020-07-20,Hawaii,15,1371,23,2020,7,2020-07,0,12,0.2857142857142857,21.285714285714285
6417,2020-07-21,Hawaii,15,1396,23,2020,7,2020-07,0,25,0.2857142857142857,21.857142857142858
6418,2020-07-22,Hawaii,15,1413,24,2020,7,2020-07,1,17,0.42857142857142855,20.285714285714285
6419,2020-07-23,Hawaii,15,1468,25,2020,7,2020-07,1,55,0.5714285714285714,25.428571428571427
6420,2020-07-24,Hawaii,15,1526,25,2020,7,2020-07,0,58,0.42857142857142855,30.571428571428573
6421,2020-07-25,Hawaii,15,1597,25,2020,7,2020-07,0,71,0.2857142857142857,37.857142857142854
6422,2020-07-26,Hawaii,15,1660,25,2020,7,2020-07,0,63,0.2857142857142857,43.0
6423,2020-07-27,Hawaii,15,1688,25,2020,7,2020-07,0,28,0.2857142857142857,45.285714285714285
6424,2020-07-28,Hawaii,15,1734,25,2020,7,2020-07,0,46,0.2857142857142857,48.285714285714285
6425,2020-07-29,Hawaii,15,1842,25,2020,7,2020-07,0,108,0.14285714285714285,61.285714285714285
6426,2020-07-30,Hawaii,15,1966,25,2020,7,2020-07,0,124,0.0,71.14285714285714
6427,2020-07-31,Hawaii,15,2088,25,2020,7,2020-07,0,122,0.0,80.28571428571429
6428,2020-08-01,Hawaii,15,2174,25,2020,8,2020-08,0,86,0.0,82.42857142857143
6429,2020-08-02,Hawaii,15,2219,25,2020,8,2020-08,0,45,0.0,79.85714285714286
6430,2020-08-03,Hawaii,15,2425,25,2020,8,2020-08,0,206,0.0,105.28571428571429
6431,2020-08-04,Hawaii,15,2568,26,2020,8,2020-08,1,143,0.14285714285714285,119.14285714285714
6432,2020-08-05,Hawaii,15,2740,26,2020,8,2020-08,0,172,0.14285714285714285,128.28571428571428
6433,2020-08-06,Hawaii,15,2891,28,2020,8,2020-08,2,151,0.42857142857142855,132.14285714285714
6434,2020-08-07,Hawaii,15,3092,30,2020,8,2020-08,2,201,0.7142857142857143,143.42857142857142
6435,2020-08-08,Hawaii,15,3323,30,2020,8,2020-08,0,231,0.7142857142857143,164.14285714285714
6436,2020-08-09,Hawaii,15,3475,30,2020,8,2020-08,0,152,0.7142857142857143,179.42857142857142
6437,2020-08-10,Hawaii,15,3615,33,2020,8,2020-08,3,140,1.1428571428571428,170.0
6438,2020-08-11,Hawaii,15,3733,35,2020,8,2020-08,2,118,1.2857142857142858,166.42857142857142
6439,2020-08-12,Hawaii,15,3935,37,2020,8,2020-08,2,202,1.5714285714285714,170.71428571428572
6440,2020-08-13,Hawaii,15,4289,39,2020,8,2020-08,2,354,1.5714285714285714,199.71428571428572
6441,2020-08-14,Hawaii,15,4520,39,2020,8,2020-08,0,231,1.2857142857142858,204.0
6442,2020-08-15,Hawaii,15,4802,39,2020,8,2020-08,0,282,1.2857142857142858,211.28571428571428
6443,2020-08-16,Hawaii,15,5019,39,2020,8,2020-08,0,217,1.2857142857142858,220.57142857142858
6444,2020-08-17,Hawaii,15,5192,39,2020,8,2020-08,0,173,0.8571428571428571,225.28571428571428
6445,2020-08-18,Hawaii,15,5326,40,2020,8,2020-08,1,134,0.7142857142857143,227.57142857142858
6446,2020-08-19,Hawaii,15,5586,41,2020,8,2020-08,1,260,0.5714285714285714,235.85714285714286
6447,2020-08-20,Hawaii,15,5821,44,2020,8,2020-08,3,235,0.7142857142857143,218.85714285714286
6448,2020-08-21,Hawaii,15,6049,45,2020,8,2020-08,1,228,0.8571428571428571,218.42857142857142
6449,2020-08-22,Hawaii,15,6333,46,2020,8,2020-08,1,284,1.0,218.71428571428572
6450,2020-08-23,Hawaii,15,6577,46,2020,8,2020-08,0,244,1.0,222.57142857142858
6451,2020-08-24,Hawaii,15,6746,48,2020,8,2020-08,2,169,1.2857142857142858,222.0
6452,2020-08-25,Hawaii,15,6961,48,2020,8,2020-08,0,215,1.1428571428571428,233.57142857142858
6453,2020-08-26,Hawaii,15,7236,50,2020,8,2020-08,2,275,1.2857142857142858,235.71428571428572
6454,2020-08-27,Hawaii,15,7542,54,2020,8,2020-08,4,306,1.4285714285714286,245.85714285714286
6455,2020-08-28,Hawaii,15,7806,58,2020,8,2020-08,4,264,1.8571428571428572,251.0
6456,2020-08-29,Hawaii,15,8115,61,2020,8,2020-08,3,309,2.142857142857143,254.57142857142858
6457,2020-08-30,Hawaii,15,8315,62,2020,8,2020-08,1,200,2.2857142857142856,248.28571428571428
6458,2020-08-31,Hawaii,15,8447,69,2020,8,2020-08,7,132,3.0,243.0
6459,2020-09-01,Hawaii,15,8628,73,2020,9,2020-09,4,181,3.5714285714285716,238.14285714285714
6460,2020-09-02,Hawaii,15,8966,74,2020,9,2020-09,1,338,3.4285714285714284,247.14285714285714
6461,2020-09-03,Hawaii,15,9177,78,2020,9,2020-09,4,211,3.4285714285714284,233.57142857142858
6462,2020-09-04,Hawaii,15,9448,80,2020,9,2020-09,2,271,3.142857142857143,234.57142857142858
6463,2020-09-05,Hawaii,15,9667,83,2020,9,2020-09,3,219,3.142857142857143,221.71428571428572
6464,2020-09-06,Hawaii,15,9829,84,2020,9,2020-09,1,162,3.142857142857143,216.28571428571428
6465,2020-09-07,Hawaii,15,9933,85,2020,9,2020-09,1,104,2.2857142857142856,212.28571428571428
6466,2020-09-08,Hawaii,15,10130,87,2020,9,2020-09,2,197,2.0,214.57142857142858
6467,2020-09-09,Hawaii,15,10228,90,2020,9,2020-09,3,98,2.2857142857142856,180.28571428571428
6468,2020-09-10,Hawaii,15,10397,93,2020,9,2020-09,3,169,2.142857142857143,174.28571428571428
6469,2020-09-11,Hawaii,15,10567,95,2020,9,2020-09,2,170,2.142857142857143,159.85714285714286
6470,2020-09-12,Hawaii,15,10696,96,2020,9,2020-09,1,129,1.8571428571428572,147.0
6471,2020-09-13,Hawaii,15,10808,98,2020,9,2020-09,2,112,2.0,139.85714285714286
6472,2020-09-14,Hawaii,15,10887,98,2020,9,2020-09,0,79,1.8571428571428572,136.28571428571428
6473,2020-09-15,Hawaii,15,10951,99,2020,9,2020-09,1,64,1.7142857142857142,117.28571428571429
6474,2020-09-16,Hawaii,15,11052,102,2020,9,2020-09,3,101,1.7142857142857142,117.71428571428571
6475,2020-09-17,Hawaii,15,11211,106,2020,9,2020-09,4,159,1.8571428571428572,116.28571428571429
6476,2020-09-18,Hawaii,15,11348,119,2020,9,2020-09,13,137,3.4285714285714284,111.57142857142857
6477,2020-09-19,Hawaii,15,11457,119,2020,9,2020-09,0,109,3.2857142857142856,108.71428571428571
6478,2020-09-20,Hawaii,15,11534,119,2020,9,2020-09,0,77,3.0,103.71428571428571
6479,2020-09-21,Hawaii,15,11590,119,2020,9,2020-09,0,56,3.0,100.42857142857143
6480,2020-09-22,Hawaii,15,11653,119,2020,9,2020-09,0,63,2.857142857142857,100.28571428571429
6481,2020-09-23,Hawaii,15,11820,121,2020,9,2020-09,2,167,2.7142857142857144,109.71428571428571
6482,2020-09-24,Hawaii,15,11908,123,2020,9,2020-09,2,88,2.4285714285714284,99.57142857142857
6483,2020-09-25,Hawaii,15,12039,126,2020,9,2020-09,3,131,1.0,98.71428571428571
6484,2020-09-26,Hawaii,15,12166,130,2020,9,2020-09,4,127,1.5714285714285714,101.28571428571429
6485,2020-09-27,Hawaii,15,12264,131,2020,9,2020-09,1,98,1.7142857142857142,104.28571428571429
6486,2020-09-28,Hawaii,15,12351,131,2020,9,2020-09,0,87,1.7142857142857142,108.71428571428571
6487,2020-09-29,Hawaii,15,12436,133,2020,9,2020-09,2,85,2.0,111.85714285714286
6488,2020-09-30,Hawaii,15,12555,135,2020,9,2020-09,2,119,2.0,105.0
6489,2020-10-01,Hawaii,15,12660,138,2020,10,2020-10,3,105,2.142857142857143,107.42857142857143
6490,2020-10-02,Hawaii,15,12754,141,2020,10,2020-10,3,94,2.142857142857143,102.14285714285714
6491,2020-10-03,Hawaii,15,12887,152,2020,10,2020-10,11,133,3.142857142857143,103.0
6492,2020-10-04,Hawaii,15,12957,155,2020,10,2020-10,3,70,3.4285714285714284,99.0
6493,2020-10-05,Hawaii,15,13007,156,2020,10,2020-10,1,50,3.5714285714285716,93.71428571428571
6494,2020-10-06,Hawaii,15,13090,159,2020,10,2020-10,3,83,3.7142857142857144,93.42857142857143
6495,2020-10-07,Hawaii,15,13196,162,2020,10,2020-10,3,106,3.857142857142857,91.57142857142857
6496,2020-10-08,Hawaii,15,13297,163,2020,10,2020-10,1,101,3.5714285714285716,91.0
6497,2020-10-09,Hawaii,15,13461,165,2020,10,2020-10,2,164,3.4285714285714284,101.0
6498,2020-10-10,Hawaii,15,13532,167,2020,10,2020-10,2,71,2.142857142857143,92.14285714285714
6499,2020-10-11,Hawaii,15,13633,168,2020,10,2020-10,1,101,1.8571428571428572,96.57142857142857
6500,2020-10-12,Hawaii,15,13675,168,2020,10,2020-10,0,42,1.7142857142857142,95.42857142857143
6501,2020-10-13,Hawaii,15,13736,172,2020,10,2020-10,4,61,1.8571428571428572,92.28571428571429
6502,2020-10-14,Hawaii,15,13834,182,2020,10,2020-10,10,98,2.857142857142857,91.14285714285714
6503,2020-10-15,Hawaii,15,13922,183,2020,10,2020-10,1,88,2.857142857142857,89.28571428571429
6504,2020-10-16,Hawaii,15,14007,184,2020,10,2020-10,1,85,2.7142857142857144,78.0
6505,2020-10-17,Hawaii,15,14101,185,2020,10,2020-10,1,94,2.5714285714285716,81.28571428571429
6506,2020-10-18,Hawaii,15,14183,186,2020,10,2020-10,1,82,2.5714285714285716,78.57142857142857
6507,2020-10-19,Hawaii,15,14218,186,2020,10,2020-10,0,35,2.5714285714285716,77.57142857142857
6508,2020-10-20,Hawaii,15,14302,188,2020,10,2020-10,2,84,2.2857142857142856,80.85714285714286
6509,2020-10-21,Hawaii,15,14379,202,2020,10,2020-10,14,77,2.857142857142857,77.85714285714286
6510,2020-10-22,Hawaii,15,14478,205,2020,10,2020-10,3,99,3.142857142857143,79.42857142857143
6511,2020-10-23,Hawaii,15,14617,208,2020,10,2020-10,3,139,3.4285714285714284,87.14285714285714
6512,2020-10-24,Hawaii,15,14706,211,2020,10,2020-10,3,89,3.7142857142857144,86.42857142857143
6513,2020-10-25,Hawaii,15,14823,211,2020,10,2020-10,0,117,3.5714285714285716,91.42857142857143
6514,2020-10-26,Hawaii,15,14858,211,2020,10,2020-10,0,35,3.5714285714285716,91.42857142857143
6515,2020-10-27,Hawaii,15,14920,214,2020,10,2020-10,3,62,3.7142857142857144,88.28571428571429
6516,2020-10-28,Hawaii,15,14975,212,2020,10,2020-10,0,55,1.7142857142857142,85.14285714285714
6517,2020-10-29,Hawaii,15,15046,214,2020,10,2020-10,2,71,1.5714285714285714,81.14285714285714
6518,2020-10-30,Hawaii,15,15145,215,2020,10,2020-10,1,99,1.2857142857142858,75.42857142857143
6519,2020-10-31,Hawaii,15,15207,218,2020,10,2020-10,3,62,1.2857142857142858,71.57142857142857
6520,2020-11-01,Hawaii,15,15287,218,2020,11,2020-11,0,80,1.2857142857142858,66.28571428571429
6521,2020-11-02,Hawaii,15,15359,218,2020,11,2020-11,0,72,1.2857142857142858,71.57142857142857
6522,2020-11-03,Hawaii,15,15441,218,2020,11,2020-11,0,82,0.8571428571428571,74.42857142857143
6523,2020-11-04,Hawaii,15,15591,218,2020,11,2020-11,0,150,0.8571428571428571,88.0
6524,2020-11-05,Hawaii,15,15683,218,2020,11,2020-11,0,92,0.5714285714285714,91.0
6525,2020-11-06,Hawaii,15,15816,218,2020,11,2020-11,0,133,0.42857142857142855,95.85714285714286
6526,2020-11-07,Hawaii,15,15939,219,2020,11,2020-11,1,123,0.14285714285714285,104.57142857142857
6527,2020-11-08,Hawaii,15,16066,220,2020,11,2020-11,1,127,0.2857142857142857,111.28571428571429
6528,2020-11-09,Hawaii,15,16124,220,2020,11,2020-11,0,58,0.2857142857142857,109.28571428571429
6529,2020-11-10,Hawaii,15,16193,221,2020,11,2020-11,1,69,0.42857142857142855,107.42857142857143
6530,2020-11-11,Hawaii,15,16309,221,2020,11,2020-11,0,116,0.42857142857142855,102.57142857142857
6531,2020-11-12,Hawaii,15,16403,221,2020,11,2020-11,0,94,0.42857142857142855,102.85714285714286
6532,2020-11-13,Hawaii,15,16514,221,2020,11,2020-11,0,111,0.42857142857142855,99.71428571428571
6533,2020-11-14,Hawaii,15,16619,221,2020,11,2020-11,0,105,0.2857142857142857,97.14285714285714
6534,2020-11-15,Hawaii,15,16619,221,2020,11,2020-11,0,0,0.14285714285714285,79.0
6535,2020-11-16,Hawaii,15,16711,221,2020,11,2020-11,0,92,0.14285714285714285,83.85714285714286
6536,2020-11-17,Hawaii,15,16755,221,2020,11,2020-11,0,44,0.0,80.28571428571429
6537,2020-11-18,Hawaii,15,16817,222,2020,11,2020-11,1,62,0.14285714285714285,72.57142857142857
6538,2020-11-19,Hawaii,15,16917,222,2020,11,2020-11,0,100,0.14285714285714285,73.42857142857143
6539,2020-11-20,Hawaii,15,17029,222,2020,11,2020-11,0,112,0.14285714285714285,73.57142857142857
6540,2020-11-21,Hawaii,15,17182,229,2020,11,2020-11,7,153,1.1428571428571428,80.42857142857143
6541,2020-11-22,Hawaii,15,17302,231,2020,11,2020-11,2,120,1.4285714285714286,97.57142857142857
6542,2020-11-23,Hawaii,15,17405,231,2020,11,2020-11,0,103,1.4285714285714286,99.14285714285714
6543,2020-11-24,Hawaii,15,17461,231,2020,11,2020-11,0,56,1.4285714285714286,100.85714285714286
6544,2020-11-25,Hawaii,15,17561,233,2020,11,2020-11,2,100,1.5714285714285714,106.28571428571429
6545,2020-11-26,Hawaii,15,17678,235,2020,11,2020-11,2,117,1.8571428571428572,108.71428571428571
6546,2020-11-27,Hawaii,15,17796,238,2020,11,2020-11,3,118,2.2857142857142856,109.57142857142857
6547,2020-11-28,Hawaii,15,17871,238,2020,11,2020-11,0,75,1.2857142857142858,98.42857142857143
6548,2020-11-29,Hawaii,15,17925,242,2020,11,2020-11,4,54,1.5714285714285714,89.0
6549,2020-11-30,Hawaii,15,18006,242,2020,11,2020-11,0,81,1.5714285714285714,85.85714285714286
6550,2020-12-01,Hawaii,15,18049,242,2020,12,2020-12,0,43,1.5714285714285714,84.0
6551,2020-12-02,Hawaii,15,18117,242,2020,12,2020-12,0,68,1.2857142857142858,79.42857142857143
6552,2020-12-03,Hawaii,15,18256,244,2020,12,2020-12,2,139,1.2857142857142858,82.57142857142857
6553,2020-12-04,Hawaii,15,18373,254,2020,12,2020-12,10,117,2.2857142857142856,82.42857142857143
6554,2020-12-05,Hawaii,15,18484,259,2020,12,2020-12,5,111,3.0,87.57142857142857
6555,2020-12-06,Hawaii,15,18581,260,2020,12,2020-12,1,97,2.5714285714285716,93.71428571428571
6556,2020-12-07,Hawaii,15,18659,260,2020,12,2020-12,0,78,2.5714285714285716,93.28571428571429
6557,2020-12-08,Hawaii,15,18712,260,2020,12,2020-12,0,53,2.5714285714285716,94.71428571428571
6558,2020-12-09,Hawaii,15,18785,264,2020,12,2020-12,4,73,3.142857142857143,95.42857142857143
6559,2020-12-10,Hawaii,15,18901,266,2020,12,2020-12,2,116,3.142857142857143,92.14285714285714
6560,2020-12-11,Hawaii,15,19029,267,2020,12,2020-12,1,128,1.8571428571428572,93.71428571428571
6561,2020-12-12,Hawaii,15,19225,269,2020,12,2020-12,2,196,1.4285714285714286,105.85714285714286
6562,2020-12-13,Hawaii,15,19302,272,2020,12,2020-12,3,77,1.7142857142857142,103.0
6563,2020-12-14,Hawaii,15,19489,272,2020,12,2020-12,0,187,1.7142857142857142,118.57142857142857
6564,2020-12-15,Hawaii,15,19541,272,2020,12,2020-12,0,52,1.7142857142857142,118.42857142857143
6565,2020-12-16,Hawaii,15,19645,276,2020,12,2020-12,4,104,1.7142857142857142,122.85714285714286
6566,2020-12-17,Hawaii,15,19781,278,2020,12,2020-12,2,136,1.7142857142857142,125.71428571428571
6567,2020-12-18,Hawaii,15,19937,279,2020,12,2020-12,1,156,1.7142857142857142,129.71428571428572
6568,2020-12-19,Hawaii,15,20089,279,2020,12,2020-12,0,152,1.4285714285714286,123.42857142857143
6569,2020-12-20,Hawaii,15,20291,280,2020,12,2020-12,1,202,1.1428571428571428,141.28571428571428
6570,2020-12-21,Hawaii,15,20423,280,2020,12,2020-12,0,132,1.1428571428571428,133.42857142857142
6571,2020-12-22,Hawaii,15,20487,280,2020,12,2020-12,0,64,1.1428571428571428,135.14285714285714
6572,2020-12-23,Hawaii,15,20582,283,2020,12,2020-12,3,95,1.0,133.85714285714286
6573,2020-12-24,Hawaii,15,20707,283,2020,12,2020-12,0,125,0.7142857142857143,132.28571428571428
6574,2020-12-25,Hawaii,15,20861,283,2020,12,2020-12,0,154,0.5714285714285714,132.0
6575,2020-12-26,Hawaii,15,20970,283,2020,12,2020-12,0,109,0.5714285714285714,125.85714285714286
6576,2020-12-27,Hawaii,15,21064,283,2020,12,2020-12,0,94,0.42857142857142855,110.42857142857143
6577,2020-12-28,Hawaii,15,21109,283,2020,12,2020-12,0,45,0.42857142857142855,98.0
6578,2020-12-29,Hawaii,15,21180,283,2020,12,2020-12,0,71,0.42857142857142855,99.0
6579,2020-12-30,Hawaii,15,21284,283,2020,12,2020-12,0,104,0.0,100.28571428571429
6580,2020-12-31,Hawaii,15,21459,286,2020,12,2020-12,3,175,0.42857142857142855,107.42857142857143
6581,2021-01-01,Hawaii,15,21736,287,2021,1,2021-01,1,277,0.5714285714285714,125.0
6582,2021-01-02,Hawaii,15,21895,287,2021,1,2021-01,0,159,0.5714285714285714,132.14285714285714
6583,2021-01-03,Hawaii,15,22017,287,2021,1,2021-01,0,122,0.5714285714285714,136.14285714285714
6584,2021-01-04,Hawaii,15,22092,287,2021,1,2021-01,0,75,0.5714285714285714,140.42857142857142
6585,2021-01-05,Hawaii,15,22199,287,2021,1,2021-01,0,107,0.5714285714285714,145.57142857142858
6586,2021-01-06,Hawaii,15,22325,297,2021,1,2021-01,10,126,2.0,148.71428571428572
6587,2021-01-07,Hawaii,15,22611,297,2021,1,2021-01,0,286,1.5714285714285714,164.57142857142858
6588,2021-01-08,Hawaii,15,22894,301,2021,1,2021-01,4,283,2.0,165.42857142857142
6589,2021-01-09,Hawaii,15,23122,305,2021,1,2021-01,4,228,2.5714285714285716,175.28571428571428
6590,2021-01-10,Hawaii,15,23300,306,2021,1,2021-01,1,178,2.7142857142857144,183.28571428571428
6591,2021-01-11,Hawaii,15,23462,306,2021,1,2021-01,0,162,2.7142857142857144,195.71428571428572
6592,2021-01-12,Hawaii,15,23570,306,2021,1,2021-01,0,108,2.7142857142857144,195.85714285714286
6593,2021-01-13,Hawaii,15,23663,309,2021,1,2021-01,3,93,1.7142857142857142,191.14285714285714
6594,2021-01-14,Hawaii,15,23827,315,2021,1,2021-01,6,164,2.5714285714285716,173.71428571428572
6595,2021-01-15,Hawaii,15,24032,315,2021,1,2021-01,0,205,2.0,162.57142857142858
6596,2021-01-16,Hawaii,15,24188,317,2021,1,2021-01,2,156,1.7142857142857142,152.28571428571428
6597,2021-01-17,Hawaii,15,24309,319,2021,1,2021-01,2,121,1.8571428571428572,144.14285714285714
6598,2021-01-18,Hawaii,15,24424,319,2021,1,2021-01,0,115,1.8571428571428572,137.42857142857142
6599,2021-01-19,Hawaii,15,24483,321,2021,1,2021-01,2,59,2.142857142857143,130.42857142857142
6600,2021-01-20,Hawaii,15,24551,322,2021,1,2021-01,1,68,1.8571428571428572,126.85714285714286
6601,2021-01-21,Hawaii,15,24663,325,2021,1,2021-01,3,112,1.4285714285714286,119.42857142857143
6602,2021-01-22,Hawaii,15,24823,329,2021,1,2021-01,4,160,2.0,113.0
6603,2021-01-23,Hawaii,15,24950,333,2021,1,2021-01,4,127,2.2857142857142856,108.85714285714286
6604,2021-01-24,Hawaii,15,25093,339,2021,1,2021-01,6,143,2.857142857142857,112.0
6605,2021-01-25,Hawaii,15,25209,339,2021,1,2021-01,0,116,2.857142857142857,112.14285714285714
6606,2021-01-26,Hawaii,15,25272,398,2021,1,2021-01,59,63,11.0,112.71428571428571
6607,2021-01-27,Hawaii,15,25366,401,2021,1,2021-01,3,94,11.285714285714286,116.42857142857143
6608,2021-01-28,Hawaii,15,25460,403,2021,1,2021-01,2,94,11.142857142857142,113.85714285714286
6609,2021-01-29,Hawaii,15,25599,404,2021,1,2021-01,1,139,10.714285714285714,110.85714285714286
6610,2021-01-30,Hawaii,15,25708,404,2021,1,2021-01,0,109,10.142857142857142,108.28571428571429
6611,2021-01-31,Hawaii,15,25786,407,2021,1,2021-01,3,78,9.714285714285714,99.0
6612,2021-02-01,Hawaii,15,25870,407,2021,2,2021-02,0,84,9.714285714285714,94.42857142857143
6613,2021-02-02,Hawaii,15,25932,407,2021,2,2021-02,0,62,1.2857142857142858,94.28571428571429
6614,2021-02-03,Hawaii,15,26000,411,2021,2,2021-02,4,68,1.4285714285714286,90.57142857142857
6615,2021-02-04,Hawaii,15,26101,413,2021,2,2021-02,2,101,1.4285714285714286,91.57142857142857
6616,2021-02-05,Hawaii,15,26221,413,2021,2,2021-02,0,120,1.2857142857142858,88.85714285714286
6617,2021-02-06,Hawaii,15,26325,413,2021,2,2021-02,0,104,1.2857142857142858,88.14285714285714
6618,2021-02-07,Hawaii,15,26398,415,2021,2,2021-02,2,73,1.1428571428571428,87.42857142857143
6619,2021-02-08,Hawaii,15,26428,415,2021,2,2021-02,0,30,1.1428571428571428,79.71428571428571
6620,2021-02-09,Hawaii,15,26456,415,2021,2,2021-02,0,28,1.1428571428571428,74.85714285714286
6621,2021-02-10,Hawaii,15,26507,420,2021,2,2021-02,5,51,1.2857142857142858,72.42857142857143
